time (us),GPS_fixType,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed (m/s),GPS_ground_course,GPS_hdop,GPS_eph,GPS_epv,GPS_velned[0],GPS_velned[1],GPS_velned[2],GPS_home_lat,GPS_home_lon
483391857,2,17,39.3027889,-0.6146873,308,8.85,84.4,114,43,61,85,881,-153,39.2992951,-0.6147698
483592321,2,16,39.3027905,-0.6146668,308,8.82,84.8,114,43,61,79,878,-152,39.2992951,-0.6147698
483832476,2,17,39.302791,-0.6146463,309,8.87,88.4,119,43,61,23,886,-140,39.2992951,-0.6147698
483992779,2,14,39.3027909,-0.6146259,309,8.81,90.5,133,43,61,-7,881,-118,39.2992951,-0.6147698
484193506,2,16,39.3027901,-0.6146053,309,8.87,93.0,133,43,61,-46,886,-98,39.2992951,-0.6147698
484393527,2,13,39.3027885,-0.614585,309,8.89,96.0,133,43,61,-93,885,-78,39.2992951,-0.6147698
484594083,2,13,39.3027859,-0.6145643,309,9.1,98.9,133,43,60,-141,899,-71,39.2992951,-0.6147698
484813834,2,14,39.3027828,-0.6145435,309,9.13,100.7,128,42,60,-169,897,-44,39.2992951,-0.6147698
484994712,2,15,39.3027785,-0.6145226,309,9.32,104.6,114,42,60,-236,902,-31,39.2992951,-0.6147698
485194543,2,15,39.3027738,-0.6145015,309,9.49,106.0,122,42,60,-262,912,-5,39.2992951,-0.6147698
485394532,2,14,39.3027683,-0.6144803,309,9.61,108.3,120,42,60,-303,912,19,39.2992951,-0.6147698
485515080,2,14,39.3027683,-0.6144803,309,9.61,108.3,120,42,60,-303,912,19,39.2992951,-0.6147698
485595067,2,14,39.3027624,-0.6144589,309,9.83,109.7,127,42,60,-332,925,17,39.2992951,-0.6147698
485815040,2,14,39.3027559,-0.6144374,309,9.96,111.2,120,42,60,-360,929,13,39.2992951,-0.6147698
485996424,2,15,39.3027491,-0.6144158,309,10.09,112.1,120,43,61,-379,934,20,39.2992951,-0.6147698
486195947,2,16,39.3027421,-0.6143941,309,10.14,112.4,114,43,61,-386,937,14,39.2992951,-0.6147698
486396809,2,16,39.3027353,-0.6143725,309,10.17,112.1,114,43,61,-383,942,-5,39.2992951,-0.6147698
486598114,2,15,39.3027288,-0.6143503,309,10.21,111.0,121,43,61,-366,953,0,39.2992951,-0.6147698
486817700,2,15,39.3027228,-0.6143279,309,10.23,109.3,130,43,61,-339,965,-8,39.2992951,-0.6147698
486978646,2,16,39.3027173,-0.6143052,309,10.26,107.6,121,43,61,-311,978,-8,39.2992951,-0.6147698
487198375,2,16,39.3027126,-0.6142825,309,10.22,104.9,121,43,61,-263,987,-15,39.2992951,-0.6147698
487399334,2,18,39.3027085,-0.6142596,309,10.17,102.7,126,43,62,-224,992,-21,39.2992951,-0.6147698
487599302,2,16,39.3027051,-0.6142364,309,10.23,100.9,130,43,62,-193,1004,-17,39.2992951,-0.6147698
487819644,2,15,39.3027025,-0.6142129,309,10.27,98.7,119,43,61,-155,1015,-2,39.2992951,-0.6147698
487980506,2,16,39.3027008,-0.6141893,309,10.27,95.6,119,43,61,-101,1022,8,39.2992951,-0.6147698
488181049,2,15,39.3026999,-0.6141655,309,10.3,93.0,119,43,61,-55,1028,15,39.2992951,-0.6147698
488380830,2,17,39.3026996,-0.6141415,309,10.39,90.8,112,43,61,-16,1038,-2,39.2992951,-0.6147698
488581408,2,17,39.3027,-0.6141172,309,10.47,88.9,112,43,61,19,1047,-35,39.2992951,-0.6147698
488821464,2,17,39.3027012,-0.6140931,309,10.39,86.4,112,43,61,64,1037,-55,39.2992951,-0.6147698
488981704,2,16,39.3027028,-0.6140689,309,10.41,85.3,112,43,61,84,1038,-77,39.2992951,-0.6147698
489182595,2,16,39.3027048,-0.6140449,309,10.41,84.2,112,43,61,104,1036,-99,39.2992951,-0.6147698
489382837,2,16,39.302707,-0.614021,310,10.38,83.4,112,43,61,118,1031,-121,39.2992951,-0.6147698
489583690,2,16,39.3027092,-0.6139973,310,10.26,83.8,112,43,61,110,1020,-148,39.2992951,-0.6147698
489667667,2,16,39.3027092,-0.6139973,310,10.26,83.8,112,43,61,110,1020,-148,39.2992951,-0.6147698
489824269,2,16,39.3027114,-0.613974,310,10.06,83.5,112,43,61,113,1000,-159,39.2992951,-0.6147698
489984670,2,16,39.3027136,-0.6139508,311,10.01,84.0,112,43,61,104,996,-175,39.2992951,-0.6147698
490184512,2,16,39.3027151,-0.6139281,311,9.83,86.0,118,43,61,67,981,-176,39.2992951,-0.6147698
490385508,2,15,39.3027162,-0.6139057,311,9.71,86.7,118,43,61,54,969,-175,39.2992951,-0.6147698
490585734,2,15,39.3027168,-0.6138834,311,9.62,88.6,118,43,61,22,962,-167,39.2992951,-0.6147698
490805342,2,16,39.3027167,-0.6138614,312,9.5,90.8,118,43,61,-14,950,-140,39.2992951,-0.6147698
490985910,2,17,39.3027158,-0.6138394,312,9.47,93.0,112,43,61,-51,946,-126,39.2992951,-0.6147698
491185941,2,16,39.3027145,-0.6138175,312,9.42,94.8,112,43,60,-80,938,-108,39.2992951,-0.6147698
491366100,2,15,39.3027124,-0.6137959,312,9.42,97.0,115,43,60,-115,935,-99,39.2992951,-0.6147698
491566829,2,14,39.3027097,-0.6137745,312,9.36,99.4,128,42,60,-153,924,-90,39.2992951,-0.6147698
491807086,2,15,39.3027066,-0.613753,313,9.47,100.6,121,42,60,-174,931,-80,39.2992951,-0.6147698
491968365,2,16,39.3027029,-0.6137317,313,9.51,102.9,114,42,60,-213,927,-73,39.2992951,-0.6147698
492169195,2,15,39.3026984,-0.6137101,313,9.64,104.9,121,42,60,-249,931,-61,39.2992951,-0.6147698
492368924,2,15,39.3026936,-0.6136886,313,9.72,105.8,121,42,60,-264,935,-59,39.2992951,-0.6147698
492568909,2,16,39.3026886,-0.6136673,313,9.64,107.3,136,42,60,-287,920,-50,39.2992951,-0.6147698
492789238,2,15,39.3026833,-0.6136457,313,9.78,107.8,141,42,60,-300,931,-50,39.2992951,-0.6147698
492969869,2,14,39.3026781,-0.6136241,313,9.81,107.5,141,42,61,-296,935,-77,39.2992951,-0.6147698
493170450,2,15,39.3026725,-0.6136025,313,9.85,108.5,141,42,61,-313,934,-95,39.2992951,-0.6147698
493371584,2,15,39.3026672,-0.6135808,314,9.85,107.8,136,42,61,-302,937,-110,39.2992951,-0.6147698
493571571,2,15,39.3026619,-0.6135592,314,9.78,107.6,136,42,61,-296,932,-124,39.2992951,-0.6147698
493791994,2,15,39.3026573,-0.6135379,314,9.61,105.5,136,43,61,-258,926,-185,39.2992951,-0.6147698
493823587,2,15,39.3026573,-0.6135379,314,9.61,105.5,136,43,61,-258,926,-185,39.2992951,-0.6147698
493971929,2,16,39.3026528,-0.6135169,315,9.46,105.3,133,43,61,-251,912,-233,39.2992951,-0.6147698
494172687,2,16,39.3026489,-0.6134963,315,9.22,103.7,133,43,62,-219,895,-258,39.2992951,-0.6147698
